,Fecha,Hora,Precio_Zonal,Componente_Congestion,Componente_Energia,Componente_Perdidas,Zona_de_Carga,Mercado,Dia_de_la_semana,Festivo
9377,2020-08-20,18,865.83,0,869.93,-4.1,CIENEGA,MDA,Jueves,
9378,2020-08-20,19,847.33,0,846.18,1.15,CIENEGA,MDA,Jueves,
9379,2020-08-20,20,851.57,5.42,847.44,-1.29,CIENEGA,MDA,Jueves,
9380,2020-08-20,21,889.38,12.43,881.58,-4.63,CIENEGA,MDA,Jueves,
9381,2020-08-20,22,893.95,0,893.7,0.26,CIENEGA,MDA,Jueves,
9382,2020-08-20,23,919.8,0,918,1.8,CIENEGA,MDA,Jueves,
9383,2020-08-20,24,888.72,0,888.05,0.67,CIENEGA,MDA,Jueves,
9384,2020-08-21,1,853.18,0,838.18,15,CIENEGA,MDA,Viernes,
9385,2020-08-21,2,815.76,0,797.8,17.96,CIENEGA,MDA,Viernes,
9386,2020-08-21,3,805.42,0,785.79,19.62,CIENEGA,MDA,Viernes,
9387,2020-08-21,4,807.06,8.3,780.88,17.88,CIENEGA,MDA,Viernes,
9388,2020-08-21,5,815.2,0,791.47,23.73,CIENEGA,MDA,Viernes,
9389,2020-08-21,6,839.47,0,816.54,22.92,CIENEGA,MDA,Viernes,
9390,2020-08-21,7,847.96,0,828.77,19.19,CIENEGA,MDA,Viernes,
9391,2020-08-21,8,794.74,0,769.58,25.16,CIENEGA,MDA,Viernes,
9392,2020-08-21,9,785.75,0,769.64,16.11,CIENEGA,MDA,Viernes,
9393,2020-08-21,10,858.81,0.44,839.97,18.4,CIENEGA,MDA,Viernes,
9394,2020-08-21,11,847.33,0,828.98,18.34,CIENEGA,MDA,Viernes,
9395,2020-08-21,12,803,0,786.27,16.73,CIENEGA,MDA,Viernes,
9396,2020-08-21,13,819.88,0,802.8,17.09,CIENEGA,MDA,Viernes,
9397,2020-08-21,14,814.41,0,809.72,4.69,CIENEGA,MDA,Viernes,
9398,2020-08-21,15,817.5,0,812.58,4.93,CIENEGA,MDA,Viernes,
9399,2020-08-21,16,804.31,15.3,781.27,7.74,CIENEGA,MDA,Viernes,
9400,2020-08-21,17,824.28,7.78,808.64,7.86,CIENEGA,MDA,Viernes,
9401,2020-08-21,18,834.23,5.65,821.53,7.06,CIENEGA,MDA,Viernes,
9402,2020-08-21,19,853.63,2.46,843.83,7.35,CIENEGA,MDA,Viernes,
9403,2020-08-21,20,805.83,11.96,786.24,7.63,CIENEGA,MDA,Viernes,
9404,2020-08-21,21,835.07,6.85,823.9,4.32,CIENEGA,MDA,Viernes,
9405,2020-08-21,22,884.98,0,878.96,6.02,CIENEGA,MDA,Viernes,
9406,2020-08-21,23,883.88,0,875.91,7.96,CIENEGA,MDA,Viernes,
9407,2020-08-21,24,871.29,0,866.44,4.84,CIENEGA,MDA,Viernes,
9408,2020-08-15,1,660.71,0,657.99,2.71,COLIMA,MDA,Sabado,
9409,2020-08-15,2,652.91,-20.26,669.3,3.86,COLIMA,MDA,Sabado,
9410,2020-08-15,3,603.09,-16.51,622.25,-2.65,COLIMA,MDA,Sabado,
9411,2020-08-15,4,599.52,-14.65,606.54,7.63,COLIMA,MDA,Sabado,
9412,2020-08-15,5,614.39,-15.55,624.33,5.61,COLIMA,MDA,Sabado,
9413,2020-08-15,6,632.6,0,625.98,6.62,COLIMA,MDA,Sabado,
9414,2020-08-15,7,611.85,-16.11,627.28,0.68,COLIMA,MDA,Sabado,
9415,2020-08-15,8,606.61,-17.02,625.01,-1.38,COLIMA,MDA,Sabado,
9416,2020-08-15,9,619.91,0,622.37,-2.46,COLIMA,MDA,Sabado,
9417,2020-08-15,10,631.55,-1.31,640.59,-7.74,COLIMA,MDA,Sabado,
9418,2020-08-15,11,624.14,-1.23,634.34,-8.97,COLIMA,MDA,Sabado,
9419,2020-08-15,12,629.46,0,636.96,-7.5,COLIMA,MDA,Sabado,
9420,2020-08-15,13,631.79,0,639.49,-7.7,COLIMA,MDA,Sabado,
9421,2020-08-15,14,625.39,0,632.58,-7.18,COLIMA,MDA,Sabado,
9422,2020-08-15,15,615.18,0,621.89,-6.71,COLIMA,MDA,Sabado,
9423,2020-08-15,16,620.82,0,625.9,-5.08,COLIMA,MDA,Sabado,
9424,2020-08-15,17,642.84,8.57,638.99,-4.73,COLIMA,MDA,Sabado,
9425,2020-08-15,18,618.18,0,623.26,-5.07,COLIMA,MDA,Sabado,
9426,2020-08-15,19,601.24,0,606.6,-5.36,COLIMA,MDA,Sabado,
9427,2020-08-15,20,579.24,0,594.44,-15.2,COLIMA,MDA,Sabado,
9428,2020-08-15,21,652.22,0,664.18,-11.96,COLIMA,MDA,Sabado,
9429,2020-08-15,22,672.46,0,678.52,-6.06,COLIMA,MDA,Sabado,
9430,2020-08-15,23,648.41,-22.2,674.59,-3.98,COLIMA,MDA,Sabado,
9431,2020-08-15,24,642.97,-19.53,662.56,-0.06,COLIMA,MDA,Sabado,
9432,2020-08-16,1,633.55,-18.47,638.7,13.33,COLIMA,MDA,Domingo,
9433,2020-08-16,2,626.61,-25.4,642.3,9.71,COLIMA,MDA,Domingo,
9434,2020-08-16,3,573.67,-14.35,580.28,7.74,COLIMA,MDA,Domingo,
9435,2020-08-16,4,582.93,-23.17,600.99,5.12,COLIMA,MDA,Domingo,
9436,2020-08-16,5,573.98,-21.11,590.4,4.69,COLIMA,MDA,Domingo,
9437,2020-08-16,6,567.9,-21.96,586.9,2.96,COLIMA,MDA,Domingo,
9438,2020-08-16,7,553.15,-45.9,595.66,3.39,COLIMA,MDA,Domingo,
9439,2020-08-16,8,546.2,-32.94,574.34,4.8,COLIMA,MDA,Domingo,
9440,2020-08-16,9,579.48,0,570.21,9.27,COLIMA,MDA,Domingo,
9441,2020-08-16,10,544.6,0,538.95,5.64,COLIMA,MDA,Domingo,
9442,2020-08-16,11,540.11,-0.04,538.73,1.42,COLIMA,MDA,Domingo,
9443,2020-08-16,12,547.04,-1.31,546.06,2.3,COLIMA,MDA,Domingo,
9444,2020-08-16,13,543.01,0,539.74,3.26,COLIMA,MDA,Domingo,
9445,2020-08-16,14,549.21,0,542.77,6.44,COLIMA,MDA,Domingo,
9446,2020-08-16,15,547.32,0,540.62,6.7,COLIMA,MDA,Domingo,
9447,2020-08-16,16,586.95,3.64,574.59,8.73,COLIMA,MDA,Domingo,
9448,2020-08-16,17,603.56,-9.36,603.03,9.89,COLIMA,MDA,Domingo,
9449,2020-08-16,18,632.67,-21.52,645.72,8.47,COLIMA,MDA,Domingo,
9450,2020-08-16,19,576.18,-14.39,583.67,6.9,COLIMA,MDA,Domingo,
9451,2020-08-16,20,585.45,0,581.78,3.67,COLIMA,MDA,Domingo,
9452,2020-08-16,21,634.48,0,641.45,-6.97,COLIMA,MDA,Domingo,
9453,2020-08-16,22,621.06,-37.01,664.82,-6.74,COLIMA,MDA,Domingo,
9454,2020-08-16,23,584.59,-25.09,615.29,-5.61,COLIMA,MDA,Domingo,
9455,2020-08-16,24,620.42,-26.79,646.41,0.79,COLIMA,MDA,Domingo,
9456,2020-08-17,1,747.93,-61.55,833.26,-23.78,COLIMA,MDA,Lunes,
9457,2020-08-17,2,674.96,-24.64,714.82,-15.22,COLIMA,MDA,Lunes,
9458,2020-08-17,3,689.45,-25.08,721.68,-7.15,COLIMA,MDA,Lunes,
9459,2020-08-17,4,747.37,-30.99,786.48,-8.13,COLIMA,MDA,Lunes,
9460,2020-08-17,5,677.41,-24.34,711.31,-9.56,COLIMA,MDA,Lunes,
9461,2020-08-17,6,681.83,-24.75,716.73,-10.15,COLIMA,MDA,Lunes,
9462,2020-08-17,7,734.66,-30.26,778.05,-13.14,COLIMA,MDA,Lunes,
9463,2020-08-17,8,671.13,-25.28,718.23,-21.82,COLIMA,MDA,Lunes,
9464,2020-08-17,9,768.58,0,789.1,-20.52,COLIMA,MDA,Lunes,
9465,2020-08-17,10,729.3,0,740.72,-11.42,COLIMA,MDA,Lunes,
9466,2020-08-17,11,714.86,0,736.36,-21.5,COLIMA,MDA,Lunes,
9467,2020-08-17,12,809.1,0,826.14,-17.04,COLIMA,MDA,Lunes,
9468,2020-08-17,13,708.14,0,724.57,-16.44,COLIMA,MDA,Lunes,
9469,2020-08-17,14,796.88,0,813.61,-16.73,COLIMA,MDA,Lunes,
9470,2020-08-17,15,810.76,0,826.32,-15.57,COLIMA,MDA,Lunes,
9471,2020-08-17,16,786.1,0,798.57,-12.47,COLIMA,MDA,Lunes,
9472,2020-08-17,17,792.49,0,806.91,-14.42,COLIMA,MDA,Lunes,
9473,2020-08-17,18,777.36,0,793.37,-16.01,COLIMA,MDA,Lunes,
9474,2020-08-17,19,728.25,0,742.53,-14.28,COLIMA,MDA,Lunes,
9475,2020-08-17,20,729.25,0,742.79,-13.55,COLIMA,MDA,Lunes,
9476,2020-08-17,21,786.67,0,814.34,-27.68,COLIMA,MDA,Lunes,
9477,2020-08-17,22,863.1,0,891.32,-28.21,COLIMA,MDA,Lunes,
9478,2020-08-17,23,723.7,0,743.12,-19.43,COLIMA,MDA,Lunes,
9479,2020-08-17,24,722.77,0,743.98,-21.21,COLIMA,MDA,Lunes,
9480,2020-08-18,1,662.46,0,671.87,-9.41,COLIMA,MDA,Martes,
9481,2020-08-18,2,649.56,0,657.47,-7.9,COLIMA,MDA,Martes,
9482,2020-08-18,3,628.22,0,632.85,-4.63,COLIMA,MDA,Martes,
9483,2020-08-18,4,608.13,0,609.37,-1.24,COLIMA,MDA,Martes,
9484,2020-08-18,5,631.04,0,633.37,-2.33,COLIMA,MDA,Martes,
9485,2020-08-18,6,642.3,0,637,5.3,COLIMA,MDA,Martes,
9486,2020-08-18,7,647.28,0,642.02,5.26,COLIMA,MDA,Martes,
9487,2020-08-18,8,615.54,0,615.99,-0.45,COLIMA,MDA,Martes,
9488,2020-08-18,9,691.9,0,689.74,2.16,COLIMA,MDA,Martes,
9489,2020-08-18,10,651.25,0,648.98,2.27,COLIMA,MDA,Martes,
9490,2020-08-18,11,688.74,0,686.96,1.79,COLIMA,MDA,Martes,
9491,2020-08-18,12,642.59,0,646.37,-3.77,COLIMA,MDA,Martes,
9492,2020-08-18,13,645.64,0,650.86,-5.22,COLIMA,MDA,Martes,
9493,2020-08-18,14,666.5,0,668.65,-2.14,COLIMA,MDA,Martes,
9494,2020-08-18,15,666.16,0,671.38,-5.22,COLIMA,MDA,Martes,
9495,2020-08-18,16,666.52,0,664.98,1.53,COLIMA,MDA,Martes,
9496,2020-08-18,17,686.42,0,687.96,-1.54,COLIMA,MDA,Martes,
9497,2020-08-18,18,672.29,0,674.84,-2.55,COLIMA,MDA,Martes,
9498,2020-08-18,19,664.54,0,656.77,7.77,COLIMA,MDA,Martes,
9499,2020-08-18,20,677.2,0,678.82,-1.62,COLIMA,MDA,Martes,
9500,2020-08-18,21,700.38,0,702.79,-2.42,COLIMA,MDA,Martes,
9501,2020-08-18,22,707.76,0,711.74,-3.98,COLIMA,MDA,Martes,
9502,2020-08-18,23,729.29,0,731.52,-2.24,COLIMA,MDA,Martes,
9503,2020-08-18,24,702.11,0,706.78,-4.66,COLIMA,MDA,Martes,
9504,2020-08-19,1,890.2,0,903.91,-13.72,COLIMA,MDA,Miercoles,
9505,2020-08-19,2,909.15,0,912.6,-3.45,COLIMA,MDA,Miercoles,
9506,2020-08-19,3,833.45,0,832.39,1.07,COLIMA,MDA,Miercoles,
9507,2020-08-19,4,846.72,0,850.86,-4.14,COLIMA,MDA,Miercoles,
9508,2020-08-19,5,851.62,0,848.33,3.28,COLIMA,MDA,Miercoles,
9509,2020-08-19,6,854.49,0,851.2,3.3,COLIMA,MDA,Miercoles,
9510,2020-08-19,7,852.49,0,858.11,-5.62,COLIMA,MDA,Miercoles,
9511,2020-08-19,8,888.83,0,896.13,-7.3,COLIMA,MDA,Miercoles,
9512,2020-08-19,9,687.75,44.72,648.81,-5.78,COLIMA,MDA,Miercoles,
9513,2020-08-19,10,703.46,42.99,658.98,1.49,COLIMA,MDA,Miercoles,
9514,2020-08-19,11,638.24,0.47,637.12,0.65,COLIMA,MDA,Miercoles,
9515,2020-08-19,12,661.98,1.26,658.65,2.06,COLIMA,MDA,Miercoles,
9516,2020-08-19,13,635.27,0,637.89,-2.62,COLIMA,MDA,Miercoles,
9517,2020-08-19,14,671.4,55.94,621.33,-5.87,COLIMA,MDA,Miercoles,
9518,2020-08-19,15,690.76,32.38,662.46,-4.08,COLIMA,MDA,Miercoles,
9519,2020-08-19,16,875.06,0,899.59,-24.53,COLIMA,MDA,Miercoles,
9520,2020-08-19,17,840.72,0,863.32,-22.6,COLIMA,MDA,Miercoles,
9521,2020-08-19,18,865.25,0,889.52,-24.27,COLIMA,MDA,Miercoles,
9522,2020-08-19,19,828.14,0,856.58,-28.44,COLIMA,MDA,Miercoles,
9523,2020-08-19,20,842.96,0,873.98,-31.02,COLIMA,MDA,Miercoles,
9524,2020-08-19,21,863.85,0,893.97,-30.13,COLIMA,MDA,Miercoles,
9525,2020-08-19,22,995.82,0,1026.54,-30.71,COLIMA,MDA,Miercoles,
9526,2020-08-19,23,902.66,0,928.43,-25.78,COLIMA,MDA,Miercoles,
9527,2020-08-19,24,876.64,0,901.69,-25.05,COLIMA,MDA,Miercoles,
9528,2020-08-20,1,792.89,0,819.26,-26.37,COLIMA,MDA,Jueves,
9529,2020-08-20,2,806.78,0,830.27,-23.49,COLIMA,MDA,Jueves,
9530,2020-08-20,3,744.82,0,750.32,-5.5,COLIMA,MDA,Jueves,
9531,2020-08-20,4,738.27,0,743.69,-5.42,COLIMA,MDA,Jueves,
9532,2020-08-20,5,734.04,0,737.33,-3.3,COLIMA,MDA,Jueves,
9533,2020-08-20,6,725.42,0,729.8,-4.39,COLIMA,MDA,Jueves,
9534,2020-08-20,7,837.7,0,848.16,-10.46,COLIMA,MDA,Jueves,
9535,2020-08-20,8,821.25,0,841.37,-20.12,COLIMA,MDA,Jueves,
9536,2020-08-20,9,746.21,0,766.29,-20.08,COLIMA,MDA,Jueves,
9537,2020-08-20,10,749.12,0.42,753.2,-4.49,COLIMA,MDA,Jueves,
9538,2020-08-20,11,766.62,0.16,782.14,-15.68,COLIMA,MDA,Jueves,
9539,2020-08-20,12,775.95,0,789.75,-13.81,COLIMA,MDA,Jueves,
9540,2020-08-20,13,843.25,0,865.33,-22.08,COLIMA,MDA,Jueves,
9541,2020-08-20,14,843.01,0,870.27,-27.27,COLIMA,MDA,Jueves,
9542,2020-08-20,15,853.45,0,877.56,-24.12,COLIMA,MDA,Jueves,
9543,2020-08-20,16,846.66,0,882.89,-36.23,COLIMA,MDA,Jueves,
9544,2020-08-20,17,836.63,0,873.18,-36.55,COLIMA,MDA,Jueves,
9545,2020-08-20,18,833.8,0,869.93,-36.13,COLIMA,MDA,Jueves,
9546,2020-08-20,19,816.43,0,846.18,-29.75,COLIMA,MDA,Jueves,
9547,2020-08-20,20,820.47,5.81,847.44,-32.78,COLIMA,MDA,Jueves,
9548,2020-08-20,21,856.56,13.33,881.58,-38.36,COLIMA,MDA,Jueves,
9549,2020-08-20,22,858.42,0,893.7,-35.28,COLIMA,MDA,Jueves,
9550,2020-08-20,23,884.14,0,918,-33.86,COLIMA,MDA,Jueves,
9551,2020-08-20,24,855.2,0,888.05,-32.85,COLIMA,MDA,Jueves,
9552,2020-08-21,1,835.88,0,838.18,-2.31,COLIMA,MDA,Viernes,
9553,2020-08-21,2,797.82,0,797.8,0.02,COLIMA,MDA,Viernes,
9554,2020-08-21,3,787.47,0,785.79,1.68,COLIMA,MDA,Viernes,
9555,2020-08-21,4,792.12,8.91,780.88,2.33,COLIMA,MDA,Viernes,
9556,2020-08-21,5,795.84,0,791.47,4.37,COLIMA,MDA,Viernes,
9557,2020-08-21,6,819.1,0,816.54,2.56,COLIMA,MDA,Viernes,
9558,2020-08-21,7,825.51,0,828.77,-3.25,COLIMA,MDA,Viernes,
9559,2020-08-21,8,769.34,0,769.58,-0.24,COLIMA,MDA,Viernes,
9560,2020-08-21,9,760.43,0,769.64,-9.21,COLIMA,MDA,Viernes,
9561,2020-08-21,10,830.33,0.44,839.97,-10.08,COLIMA,MDA,Viernes,
9562,2020-08-21,11,818.66,0,828.98,-10.33,COLIMA,MDA,Viernes,
9563,2020-08-21,12,777.51,0,786.27,-8.76,COLIMA,MDA,Viernes,
9564,2020-08-21,13,791.45,0,802.8,-11.35,COLIMA,MDA,Viernes,
9565,2020-08-21,14,788.7,0,809.72,-21.02,COLIMA,MDA,Viernes,
9566,2020-08-21,15,791.85,0,812.58,-20.72,COLIMA,MDA,Viernes,
9567,2020-08-21,16,779.98,16.4,781.27,-17.69,COLIMA,MDA,Viernes,
9568,2020-08-21,17,798.51,8.34,808.64,-18.48,COLIMA,MDA,Viernes,
9569,2020-08-21,18,809.31,6.08,821.53,-18.29,COLIMA,MDA,Viernes,
9570,2020-08-21,19,827.82,2.64,843.83,-18.65,COLIMA,MDA,Viernes,
9571,2020-08-21,20,782,12.88,786.24,-17.12,COLIMA,MDA,Viernes,
9572,2020-08-21,21,808.7,7.37,823.9,-22.57,COLIMA,MDA,Viernes,
9573,2020-08-21,22,857,0,878.96,-21.96,COLIMA,MDA,Viernes,
9574,2020-08-21,23,856.47,0,875.91,-19.44,COLIMA,MDA,Viernes,
9575,2020-08-21,24,844.73,0,866.44,-21.72,COLIMA,MDA,Viernes,
9576,2020-08-15,1,697.14,0,657.99,39.15,FRESNILLO,MDA,Sabado,
9577,2020-08-15,2,673.12,-31.86,669.3,35.68,FRESNILLO,MDA,Sabado,
9578,2020-08-15,3,623.47,-25.97,622.25,27.19,FRESNILLO,MDA,Sabado,
9579,2020-08-15,4,617.21,-23.05,606.54,33.73,FRESNILLO,MDA,Sabado,
9580,2020-08-15,5,634.06,-24.46,624.33,34.2,FRESNILLO,MDA,Sabado,
9581,2020-08-15,6,661.09,0,625.98,35.11,FRESNILLO,MDA,Sabado,
9582,2020-08-15,7,630.78,-25.35,627.28,28.84,FRESNILLO,MDA,Sabado,
9583,2020-08-15,8,623.01,-26.78,625.01,24.78,FRESNILLO,MDA,Sabado,
9584,2020-08-15,9,636.67,0,622.37,14.3,FRESNILLO,MDA,Sabado,
9585,2020-08-15,10,642.43,-2.12,640.59,3.97,FRESNILLO,MDA,Sabado,
9586,2020-08-15,11,633.01,-2.01,634.34,0.68,FRESNILLO,MDA,Sabado,
9587,2020-08-15,12,639.07,0,636.96,2.11,FRESNILLO,MDA,Sabado,
9588,2020-08-15,13,642.17,0,639.49,2.68,FRESNILLO,MDA,Sabado,
9589,2020-08-15,14,634.94,0,632.58,2.37,FRESNILLO,MDA,Sabado,
9590,2020-08-15,15,625.46,0,621.89,3.57,FRESNILLO,MDA,Sabado,
9591,2020-08-15,16,630.96,0,625.9,5.06,FRESNILLO,MDA,Sabado,
9592,2020-08-15,17,625.88,-18.82,638.99,5.71,FRESNILLO,MDA,Sabado,
9593,2020-08-15,18,628.85,0,623.26,5.59,FRESNILLO,MDA,Sabado,
9594,2020-08-15,19,614.56,0,606.6,7.97,FRESNILLO,MDA,Sabado,
9595,2020-08-15,20,599.37,0,594.44,4.93,FRESNILLO,MDA,Sabado,
9596,2020-08-15,21,683.08,0,664.18,18.9,FRESNILLO,MDA,Sabado,
9597,2020-08-15,22,711.1,0,678.52,32.58,FRESNILLO,MDA,Sabado,
9598,2020-08-15,23,671.28,-35.7,674.59,32.39,FRESNILLO,MDA,Sabado,
9599,2020-08-15,24,664.82,-30.71,662.56,32.98,FRESNILLO,MDA,Sabado,
9600,2020-08-16,1,635.24,-29.71,638.7,26.25,FRESNILLO,MDA,Domingo,
9601,2020-08-16,2,621.3,-40.86,642.3,19.86,FRESNILLO,MDA,Domingo,
9602,2020-08-16,3,575.03,-23.08,580.28,17.84,FRESNILLO,MDA,Domingo,
9603,2020-08-16,4,580.43,-37.27,600.99,16.72,FRESNILLO,MDA,Domingo,
9604,2020-08-16,5,572.41,-33.96,590.4,15.96,FRESNILLO,MDA,Domingo,
9605,2020-08-16,6,565.53,-35.32,586.9,13.95,FRESNILLO,MDA,Domingo,
9606,2020-08-16,7,535.4,-73.63,595.66,13.37,FRESNILLO,MDA,Domingo,
9607,2020-08-16,8,536.66,-52.84,574.34,15.16,FRESNILLO,MDA,Domingo,
9608,2020-08-16,9,574.38,0,570.21,4.17,FRESNILLO,MDA,Domingo,
9609,2020-08-16,10,535.23,0,538.95,-3.72,FRESNILLO,MDA,Domingo,
9610,2020-08-16,11,527.49,-0.11,538.73,-11.14,FRESNILLO,MDA,Domingo,
9611,2020-08-16,12,532.84,-3.57,546.06,-9.65,FRESNILLO,MDA,Domingo,
9612,2020-08-16,13,531.67,0,539.74,-8.07,FRESNILLO,MDA,Domingo,
9613,2020-08-16,14,538.53,0,542.77,-4.24,FRESNILLO,MDA,Domingo,
9614,2020-08-16,15,535.93,0,540.62,-4.69,FRESNILLO,MDA,Domingo,
9615,2020-08-16,16,525.76,-47.33,574.59,-1.49,FRESNILLO,MDA,Domingo,
9616,2020-08-16,17,559.9,-44.89,603.03,1.76,FRESNILLO,MDA,Domingo,
9617,2020-08-16,18,585.13,-61.82,645.72,1.23,FRESNILLO,MDA,Domingo,
9618,2020-08-16,19,564.21,-22.59,583.67,3.12,FRESNILLO,MDA,Domingo,
9619,2020-08-16,20,590.61,0,581.78,8.83,FRESNILLO,MDA,Domingo,
9620,2020-08-16,21,654.15,0,641.45,12.69,FRESNILLO,MDA,Domingo,
9621,2020-08-16,22,624.46,-58.2,664.82,17.84,FRESNILLO,MDA,Domingo,
9622,2020-08-16,23,594.37,-39.44,615.29,18.53,FRESNILLO,MDA,Domingo,
9623,2020-08-16,24,626.85,-42.12,646.41,22.56,FRESNILLO,MDA,Domingo,
9624,2020-08-17,1,755.83,-96.81,833.27,19.38,FRESNILLO,MDA,Lunes,
9625,2020-08-17,2,693.39,-38.76,714.82,17.33,FRESNILLO,MDA,Lunes,
9626,2020-08-17,3,703.38,-39.45,721.68,21.15,FRESNILLO,MDA,Lunes,
9627,2020-08-17,4,760.2,-48.75,786.48,22.47,FRESNILLO,MDA,Lunes,
9628,2020-08-17,5,691.28,-38.29,711.31,18.26,FRESNILLO,MDA,Lunes,
9629,2020-08-17,6,694.91,-38.94,716.73,17.12,FRESNILLO,MDA,Lunes,
9630,2020-08-17,7,750.58,-47.62,778.05,20.14,FRESNILLO,MDA,Lunes,
9631,2020-08-17,8,691.3,-39.78,718.23,12.85,FRESNILLO,MDA,Lunes,
9632,2020-08-17,9,802.4,0,789.1,13.3,FRESNILLO,MDA,Lunes,
9633,2020-08-17,10,753.94,0,740.72,13.22,FRESNILLO,MDA,Lunes,
9634,2020-08-17,11,743.29,0,736.36,6.93,FRESNILLO,MDA,Lunes,
9635,2020-08-17,12,843.38,0,826.14,17.24,FRESNILLO,MDA,Lunes,
9636,2020-08-17,13,741.7,0,724.57,17.13,FRESNILLO,MDA,Lunes,
9637,2020-08-17,14,830.87,0,813.61,17.25,FRESNILLO,MDA,Lunes,
9638,2020-08-17,15,847.27,0,826.32,20.95,FRESNILLO,MDA,Lunes,
9639,2020-08-17,16,824.64,0,798.57,26.06,FRESNILLO,MDA,Lunes,
9640,2020-08-17,17,836.81,0,806.91,29.9,FRESNILLO,MDA,Lunes,
9641,2020-08-17,18,822.22,0,793.37,28.85,FRESNILLO,MDA,Lunes,
9642,2020-08-17,19,769.25,0,742.53,26.72,FRESNILLO,MDA,Lunes,
9643,2020-08-17,20,772.06,0,742.79,29.27,FRESNILLO,MDA,Lunes,
9644,2020-08-17,21,847.04,0,814.34,32.69,FRESNILLO,MDA,Lunes,
9645,2020-08-17,22,939.98,0,891.32,48.67,FRESNILLO,MDA,Lunes,
9646,2020-08-17,23,786.82,0,743.12,43.7,FRESNILLO,MDA,Lunes,
9647,2020-08-17,24,785.38,0,743.98,41.4,FRESNILLO,MDA,Lunes,
9648,2020-08-18,1,714.53,0,671.87,42.66,FRESNILLO,MDA,Martes,
9649,2020-08-18,2,696.99,0,657.47,39.52,FRESNILLO,MDA,Martes,
9650,2020-08-18,3,669.66,0,632.85,36.81,FRESNILLO,MDA,Martes,
9651,2020-08-18,4,647.05,0,609.37,37.68,FRESNILLO,MDA,Martes,
9652,2020-08-18,5,670.89,0,633.37,37.52,FRESNILLO,MDA,Martes,
9653,2020-08-18,6,677.44,0,637,40.45,FRESNILLO,MDA,Martes,
9654,2020-08-18,7,682.87,0,642.02,40.85,FRESNILLO,MDA,Martes,
9655,2020-08-18,8,651.37,0,615.99,35.38,FRESNILLO,MDA,Martes,
9656,2020-08-18,9,729.98,0,689.74,40.24,FRESNILLO,MDA,Martes,
9657,2020-08-18,10,684,0,648.98,35.02,FRESNILLO,MDA,Martes,
9658,2020-08-18,11,722.14,0,686.96,35.19,FRESNILLO,MDA,Martes,
9659,2020-08-18,12,675.78,0,646.37,29.42,FRESNILLO,MDA,Martes,
9660,2020-08-18,13,679.4,0,650.86,28.54,FRESNILLO,MDA,Martes,
9661,2020-08-18,14,703.31,0,668.65,34.66,FRESNILLO,MDA,Martes,
9662,2020-08-18,15,707.03,0,671.38,35.65,FRESNILLO,MDA,Martes,
9663,2020-08-18,16,708.48,0,664.98,43.5,FRESNILLO,MDA,Martes,
9664,2020-08-18,17,733.42,0,687.96,45.46,FRESNILLO,MDA,Martes,
9665,2020-08-18,18,720.98,0,674.84,46.14,FRESNILLO,MDA,Martes,
9666,2020-08-18,19,708.26,0,656.77,51.48,FRESNILLO,MDA,Martes,
9667,2020-08-18,20,725.65,0,678.82,46.83,FRESNILLO,MDA,Martes,
9668,2020-08-18,21,757.81,0,702.79,55.02,FRESNILLO,MDA,Martes,
9669,2020-08-18,22,779.43,0,711.74,67.69,FRESNILLO,MDA,Martes,
9670,2020-08-18,23,801.33,0,731.52,69.81,FRESNILLO,MDA,Martes,
9671,2020-08-18,24,766.71,0,706.78,59.93,FRESNILLO,MDA,Martes,
9672,2020-08-19,1,957.51,0,903.91,53.59,FRESNILLO,MDA,Miercoles,
9673,2020-08-19,2,968.86,0,912.6,56.26,FRESNILLO,MDA,Miercoles,
9674,2020-08-19,3,883.16,0,832.39,50.77,FRESNILLO,MDA,Miercoles,
9675,2020-08-19,4,895.73,0,850.86,44.87,FRESNILLO,MDA,Miercoles,
9676,2020-08-19,5,897.33,0,848.33,49,FRESNILLO,MDA,Miercoles,
9677,2020-08-19,6,900.42,0,851.2,49.22,FRESNILLO,MDA,Miercoles,
9678,2020-08-19,7,900.87,0,858.11,42.76,FRESNILLO,MDA,Miercoles,
9679,2020-08-19,8,940.32,0,896.13,44.19,FRESNILLO,MDA,Miercoles,
9680,2020-08-19,9,712.36,32.3,648.81,31.25,FRESNILLO,MDA,Miercoles,
9681,2020-08-19,10,721.35,31.01,658.98,31.36,FRESNILLO,MDA,Miercoles,
9682,2020-08-19,11,665.88,0.09,637.12,28.66,FRESNILLO,MDA,Miercoles,
9683,2020-08-19,12,691.06,0.91,658.65,31.5,FRESNILLO,MDA,Miercoles,
9684,2020-08-19,13,670.88,0,637.89,32.99,FRESNILLO,MDA,Miercoles,
9685,2020-08-19,14,691.76,40.37,621.33,30.06,FRESNILLO,MDA,Miercoles,
9686,2020-08-19,15,722.63,23.37,662.46,36.8,FRESNILLO,MDA,Miercoles,
9687,2020-08-19,16,938.2,0,899.59,38.61,FRESNILLO,MDA,Miercoles,
9688,2020-08-19,17,908.07,0,863.32,44.76,FRESNILLO,MDA,Miercoles,
9689,2020-08-19,18,936.23,0,889.52,46.71,FRESNILLO,MDA,Miercoles,
9690,2020-08-19,19,897.73,0,856.58,41.15,FRESNILLO,MDA,Miercoles,
9691,2020-08-19,20,914.77,0,873.98,40.79,FRESNILLO,MDA,Miercoles,
